MODEL;SCENARIO;REGION;VARIABLE;UNIT;2010
Reference;HBS 2010;CYP;Expenditure Decile|D8;%;12.01264757
Reference;HBS 2010;CYP;Expenditure Decile|D9;%;14.61320424
Reference;HBS 2010;CYP;Expenditure Share|Energy|Housing|D1;%;4.786555665
Reference;HBS 2010;CYP;Expenditure Share|Energy|Housing|D10;%;3.361005646
Reference;HBS 2010;CYP;Expenditure Share|Energy|Housing|D2;%;4.902744078
Reference;HBS 2010;CYP;Expenditure Share|Energy|Housing|D3;%;4.542006629
Reference;HBS 2010;CYP;Expenditure Share|Energy|Housing|D4;%;4.442993884
Reference;HBS 2010;CYP;Expenditure Share|Energy|Housing|D5;%;4.11746342
Reference;HBS 2010;CYP;Expenditure Share|Energy|Housing|D6;%;4.039147613
Reference;HBS 2010;CYP;Expenditure Share|Energy|Housing|D7;%;4.006720808
Reference;HBS 2010;CYP;Expenditure Share|Energy|Housing|D8;%;3.582893312
Reference;HBS 2010;CYP;Expenditure Share|Energy|Housing|D9;%;3.171836808
Reference;HBS 2010;CYP;Expenditure Share|Energy|Transportation|D1;%;3.257142618
Reference;HBS 2010;CYP;Expenditure Share|Energy|Transportation|D10;%;3.708912465
Reference;HBS 2010;CYP;Expenditure Share|Energy|Transportation|D2;%;3.317632017
Reference;HBS 2010;CYP;Expenditure Share|Energy|Transportation|D3;%;3.66745353
Reference;HBS 2010;CYP;Expenditure Share|Energy|Transportation|D4;%;3.741673901
Reference;HBS 2010;CYP;Expenditure Share|Energy|Transportation|D5;%;3.693000895
Reference;HBS 2010;CYP;Expenditure Share|Energy|Transportation|D6;%;3.829206405
Reference;HBS 2010;CYP;Expenditure Share|Energy|Transportation|D7;%;4.498611158
Reference;HBS 2010;CYP;Expenditure Share|Energy|Transportation|D8;%;4.525496938
Reference;HBS 2010;CYP;Expenditure Share|Energy|Transportation|D9;%;3.465854938
Reference;HBS 2010;CYP;Expenditure Share|Food|D1;%;24.96308382
Reference;HBS 2010;CYP;Expenditure Share|Food|D10;%;9.678120612
Reference;HBS 2010;CYP;Expenditure Share|Food|D2;%;22.25900742
Reference;HBS 2010;CYP;Expenditure Share|Food|D3;%;19.26717734
Reference;HBS 2010;CYP;Expenditure Share|Food|D4;%;16.59793622
Reference;HBS 2010;CYP;Expenditure Share|Food|D5;%;14.11924117
Reference;HBS 2010;CYP;Expenditure Share|Food|D6;%;14.28230471
Reference;HBS 2010;CYP;Expenditure Share|Food|D7;%;12.17589108
Reference;HBS 2010;CYP;Expenditure Share|Food|D8;%;11.18987423
Reference;HBS 2010;CYP;Expenditure Share|Food|D9;%;9.775379124
Reference;HBS 2010;CYP;Household Size|D1;number;1.934503978
Reference;HBS 2010;CYP;Household Size|D10;number;2.623777086
Reference;HBS 2010;CYP;Household Size|D2;number;2.451270337
Reference;HBS 2010;CYP;Household Size|D3;number;2.785545199
Reference;HBS 2010;CYP;Household Size|D4;number;3.188212234
Reference;HBS 2010;CYP;Household Size|D5;number;3.230654132
Reference;HBS 2010;CYP;Household Size|D6;number;3.243144035
Reference;HBS 2010;CYP;Household Size|D7;number;3.217436785
Reference;HBS 2010;CYP;Household Size|D8;number;2.930608494
Reference;HBS 2010;CYP;Household Size|D9;number;3.002741258
Reference;HBS 2010;CYP;Income Decile|D1;%;2.661461988
Reference;HBS 2010;CYP;Income Decile|D10;%;22.87114385
Reference;HBS 2010;CYP;Income Decile|D2;%;4.278004495
Reference;HBS 2010;CYP;Income Decile|D3;%;5.590304686
Reference;HBS 2010;CYP;Income Decile|D4;%;7.346693796
Reference;HBS 2010;CYP;Income Decile|D5;%;8.645354228
Reference;HBS 2010;CYP;Income Decile|D6;%;9.792230713
Reference;HBS 2010;CYP;Income Decile|D7;%;11.19733247
Reference;HBS 2010;CYP;Income Decile|D8;%;12.3355902
Reference;HBS 2010;CYP;Income Decile|D9;%;15.32128607
Reference;HBS 2010;CYP;Income Share|Capital|D1;%;
Reference;HBS 2010;CYP;Income Share|Capital|D10;%;
Reference;HBS 2010;CYP;Income Share|Capital|D2;%;
Reference;HBS 2010;CYP;Income Share|Capital|D3;%;
Reference;HBS 2010;CYP;Income Share|Capital|D4;%;
Reference;HBS 2010;CYP;Income Share|Capital|D5;%;
Reference;HBS 2010;CYP;Income Share|Capital|D6;%;
Reference;HBS 2010;CYP;Income Share|Capital|D7;%;
Reference;HBS 2010;CYP;Income Share|Capital|D8;%;
Reference;HBS 2010;CYP;Income Share|Capital|D9;%;
Reference;HBS 2010;CYP;Income Share|Labour|D1;%;31.75739751
Reference;HBS 2010;CYP;Income Share|Labour|D10;%;1.984525329
Reference;HBS 2010;CYP;Income Share|Labour|D2;%;8.473268476
Reference;HBS 2010;CYP;Income Share|Labour|D3;%;7.139103058
Reference;HBS 2010;CYP;Income Share|Labour|D4;%;5.480958401
Reference;HBS 2010;CYP;Income Share|Labour|D5;%;1.932521946
Reference;HBS 2010;CYP;Income Share|Labour|D6;%;3.318266075
Reference;HBS 2010;CYP;Income Share|Labour|D7;%;3.840572509
Reference;HBS 2010;CYP;Income Share|Labour|D8;%;3.388134609
Reference;HBS 2010;CYP;Income Share|Labour|D9;%;2.387599735
Reference;HBS 2010;CYP;Income Share|Other|D1;%;0.493750951
Reference;HBS 2010;CYP;Income Share|Other|D10;%;1.609603693
Reference;HBS 2010;CYP;Income Share|Other|D2;%;1.496850257
Reference;HBS 2010;CYP;Income Share|Other|D3;%;5.914988735
Reference;HBS 2010;CYP;Income Share|Other|D4;%;0.732213771
Reference;HBS 2010;CYP;Income Share|Other|D5;%;0.684807126
Reference;HBS 2010;CYP;Income Share|Other|D6;%;1.458946263
Reference;HBS 2010;CYP;Income Share|Other|D7;%;4.952612298
Reference;HBS 2010;CYP;Income Share|Other|D8;%;0.297037055
Reference;HBS 2010;CYP;Income Share|Other|D9;%;0.176555498
Reference;HBS 2010;CYP;Income Share|Transfers|D1;%;
Reference;HBS 2010;CYP;Income Share|Transfers|D10;%;
Reference;HBS 2010;CYP;Income Share|Transfers|D2;%;
Reference;HBS 2010;CYP;Income Share|Transfers|D3;%;
Reference;HBS 2010;CYP;Income Share|Transfers|D4;%;
Reference;HBS 2010;CYP;Income Share|Transfers|D5;%;
Reference;HBS 2010;CYP;Income Share|Transfers|D6;%;
Reference;HBS 2010;CYP;Income Share|Transfers|D7;%;
Reference;HBS 2010;CYP;Income Share|Transfers|D8;%;
Reference;HBS 2010;CYP;Income Share|Transfers|D9;%;
Reference;HBS 2010;CYP;Savings Rate|D1;%;-74.77409702
Reference;HBS 2010;CYP;Savings Rate|D10;%;12.90630471
Reference;HBS 2010;CYP;Savings Rate|D2;%;-40.89430272
Reference;HBS 2010;CYP;Savings Rate|D3;%;-41.8382115
Reference;HBS 2010;CYP;Savings Rate|D4;%;-32.09446939
Reference;HBS 2010;CYP;Savings Rate|D5;%;-29.91477294
Reference;HBS 2010;CYP;Savings Rate|D6;%;-17.26520849
Reference;HBS 2010;CYP;Savings Rate|D7;%;-19.00090691
Reference;HBS 2010;CYP;Savings Rate|D8;%;-9.308472371
Reference;HBS 2010;CYP;Savings Rate|D9;%;-8.990514047
Reference;HBS 2010;CYP;Wealth Share|D1;%;
Reference;HBS 2010;CYP;Wealth Share|D10;%;
Reference;HBS 2010;CYP;Wealth Share|D2;%;
Reference;HBS 2010;CYP;Wealth Share|D3;%;
Reference;HBS 2010;CYP;Wealth Share|D4;%;
Reference;HBS 2010;CYP;Wealth Share|D5;%;
Reference;HBS 2010;CYP;Wealth Share|D6;%;
Reference;HBS 2010;CYP;Wealth Share|D7;%;
Reference;HBS 2010;CYP;Wealth Share|D8;%;
Reference;HBS 2010;CYP;Wealth Share|D9;%;
Reference;HBS 2010;CZE;Education|Primary Education|D1;%;0.357142857
Reference;HBS 2010;CZE;Education|Primary Education|D3;%;0.416666667
Reference;HBS 2010;CZE;Education|Secondary Education|D1;%;95.35714286
Reference;HBS 2010;CZE;Education|Secondary Education|D10;%;70.88235294
Reference;HBS 2010;CZE;Education|Secondary Education|D2;%;95.88477366
Reference;HBS 2010;CZE;Education|Secondary Education|D3;%;90
Reference;HBS 2010;CZE;Education|Secondary Education|D4;%;94.48818898
Reference;HBS 2010;CZE;Education|Secondary Education|D5;%;90.37037037
Reference;HBS 2010;CZE;Education|Secondary Education|D6;%;89.84126984
Reference;HBS 2010;CZE;Education|Secondary Education|D7;%;90.43209877
Reference;HBS 2010;CZE;Education|Secondary Education|D8;%;81.02409639
Reference;HBS 2010;CZE;Education|Secondary Education|D9;%;77.54491018
Reference;HBS 2010;CZE;Education|Tertiary Education|D1;%;4.285714286
Reference;HBS 2010;CZE;Education|Tertiary Education|D10;%;29.11764706
Reference;HBS 2010;CZE;Education|Tertiary Education|D2;%;4.115226337
Reference;HBS 2010;CZE;Education|Tertiary Education|D3;%;9.583333333
Reference;HBS 2010;CZE;Education|Tertiary Education|D4;%;5.511811024
Reference;HBS 2010;CZE;Education|Tertiary Education|D5;%;9.62962963
Reference;HBS 2010;CZE;Education|Tertiary Education|D6;%;10.15873016
Reference;HBS 2010;CZE;Education|Tertiary Education|D7;%;9.567901235
Reference;HBS 2010;CZE;Education|Tertiary Education|D8;%;18.97590361
Reference;HBS 2010;CZE;Education|Tertiary Education|D9;%;22.45508982
Reference;HBS 2010;CZE;Emissions per capita|D1;tCO2;
Reference;HBS 2010;CZE;Emissions per capita|D10;tCO2;
Reference;HBS 2010;CZE;Emissions per capita|D2;tCO2;
Reference;HBS 2010;CZE;Emissions per capita|D3;tCO2;
Reference;HBS 2010;CZE;Emissions per capita|D4;tCO2;
Reference;HBS 2010;CZE;Emissions per capita|D5;tCO2;
Reference;HBS 2010;CZE;Emissions per capita|D6;tCO2;
Reference;HBS 2010;CZE;Emissions per capita|D7;tCO2;
Reference;HBS 2010;CZE;Emissions per capita|D8;tCO2;
Reference;HBS 2010;CZE;Emissions per capita|D9;tCO2;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
Reference;HBS 2010;CZE;Expenditure Decile|D1;%;5.007897521
Reference;HBS 2010;CZE;Expenditure Decile|D10;%;15.87034317
Reference;HBS 2010;CZE;Expenditure Decile|D2;%;6.446748803
Reference;HBS 2010;CZE;Expenditure Decile|D3;%;7.658676405
Reference;HBS 2010;CZE;Expenditure Decile|D4;%;8.650691811
Reference;HBS 2010;CZE;Expenditure Decile|D5;%;9.657124305
Reference;HBS 2010;CZE;Expenditure Decile|D6;%;10.78409284
Reference;HBS 2010;CZE;Expenditure Decile|D7;%;11.34070815
Reference;HBS 2010;CZE;Expenditure Decile|D8;%;11.79009019
Reference;HBS 2010;CZE;Expenditure Decile|D9;%;12.80196928
Reference;HBS 2010;CZE;Expenditure Share|Energy|Housing|D1;%;19.89314175
Reference;HBS 2010;CZE;Expenditure Share|Energy|Housing|D10;%;9.826125957
Reference;HBS 2010;CZE;Expenditure Share|Energy|Housing|D2;%;18.38750726
Reference;HBS 2010;CZE;Expenditure Share|Energy|Housing|D3;%;16.65174284
Reference;HBS 2010;CZE;Expenditure Share|Energy|Housing|D4;%;15.15255296
Reference;HBS 2010;CZE;Expenditure Share|Energy|Housing|D5;%;14.51178678
Reference;HBS 2010;CZE;Expenditure Share|Energy|Housing|D6;%;13.47840768
Reference;HBS 2010;CZE;Expenditure Share|Energy|Housing|D7;%;12.55203851
Reference;HBS 2010;CZE;Expenditure Share|Energy|Housing|D8;%;11.93083338
Reference;HBS 2010;CZE;Expenditure Share|Energy|Housing|D9;%;11.75688876
Reference;HBS 2010;CZE;Expenditure Share|Energy|Transportation|D1;%;1.997807324
Reference;HBS 2010;CZE;Expenditure Share|Energy|Transportation|D10;%;5.387801974
Reference;HBS 2010;CZE;Expenditure Share|Energy|Transportation|D2;%;2.050494437
Reference;HBS 2010;CZE;Expenditure Share|Energy|Transportation|D3;%;3.10057861
Reference;HBS 2010;CZE;Expenditure Share|Energy|Transportation|D4;%;3.881088139
Reference;HBS 2010;CZE;Expenditure Share|Energy|Transportation|D5;%;4.665527826
Reference;HBS 2010;CZE;Expenditure Share|Energy|Transportation|D6;%;4.78794893
Reference;HBS 2010;CZE;Expenditure Share|Energy|Transportation|D7;%;5.230039523
Reference;HBS 2010;CZE;Expenditure Share|Energy|Transportation|D8;%;5.008968301
Reference;HBS 2010;CZE;Expenditure Share|Energy|Transportation|D9;%;5.272170659
Reference;HBS 2010;CZE;Expenditure Share|Food|D1;%;26.44562993
Reference;HBS 2010;CZE;Expenditure Share|Food|D10;%;16.41370895
Reference;HBS 2010;CZE;Expenditure Share|Food|D2;%;24.18245292
Reference;HBS 2010;CZE;Expenditure Share|Food|D3;%;23.63206803
Reference;HBS 2010;CZE;Expenditure Share|Food|D4;%;23.45164615
Reference;HBS 2010;CZE;Expenditure Share|Food|D5;%;23.14141772
Reference;HBS 2010;CZE;Expenditure Share|Food|D6;%;21.51250907
Reference;HBS 2010;CZE;Expenditure Share|Food|D7;%;20.91157353
Reference;HBS 2010;CZE;Expenditure Share|Food|D8;%;19.71848462
Reference;HBS 2010;CZE;Expenditure Share|Food|D9;%;18.03956432
Reference;HBS 2010;CZE;Household Size|D1;number;1.792550452
Reference;HBS 2010;CZE;Household Size|D10;number;2.343401722
Reference;HBS 2010;CZE;Household Size|D2;number;1.783004655
Reference;HBS 2010;CZE;Household Size|D3;number;2.061780526
Reference;HBS 2010;CZE;Household Size|D4;number;2.266981594
Reference;HBS 2010;CZE;Household Size|D5;number;2.397216894
Reference;HBS 2010;CZE;Household Size|D6;number;2.602319252
Reference;HBS 2010;CZE;Household Size|D7;number;2.625004405
Reference;HBS 2010;CZE;Household Size|D8;number;2.461974329
Reference;HBS 2010;CZE;Household Size|D9;number;2.340880821
Reference;HBS 2010;CZE;Income Decile|D1;%;4.119284204
Reference;HBS 2010;CZE;Income Decile|D10;%;19.52756915
Reference;HBS 2010;CZE;Income Decile|D2;%;5.417888283
Reference;HBS 2010;CZE;Income Decile|D3;%;6.731514677
Reference;HBS 2010;CZE;Income Decile|D4;%;7.844021841
Reference;HBS 2010;CZE;Income Decile|D5;%;8.872355108
Reference;HBS 2010;CZE;Income Decile|D6;%;10.19456562
Reference;HBS 2010;CZE;Income Decile|D7;%;11.30300025
Reference;HBS 2010;CZE;Income Decile|D8;%;12.24848145
Reference;HBS 2010;CZE;Income Decile|D9;%;13.75122124
Reference;HBS 2010;CZE;Income Share|Capital|D1;%;
Reference;HBS 2010;CZE;Income Share|Capital|D10;%;
Reference;HBS 2010;CZE;Income Share|Capital|D2;%;
Reference;HBS 2010;CZE;Income Share|Capital|D3;%;
Reference;HBS 2010;CZE;Income Share|Capital|D4;%;
Reference;HBS 2010;CZE;Income Share|Capital|D5;%;
Reference;HBS 2010;CZE;Income Share|Capital|D6;%;
Reference;HBS 2010;CZE;Income Share|Capital|D7;%;
Reference;HBS 2010;CZE;Income Share|Capital|D8;%;
Reference;HBS 2010;CZE;Income Share|Capital|D9;%;
Reference;HBS 2010;CZE;Income Share|Labour|D1;%;
Reference;HBS 2010;CZE;Income Share|Labour|D10;%;
Reference;HBS 2010;CZE;Income Share|Labour|D2;%;
Reference;HBS 2010;CZE;Income Share|Labour|D3;%;
Reference;HBS 2010;CZE;Income Share|Labour|D4;%;
Reference;HBS 2010;CZE;Income Share|Labour|D5;%;
Reference;HBS 2010;CZE;Income Share|Labour|D6;%;
Reference;HBS 2010;CZE;Income Share|Labour|D7;%;
Reference;HBS 2010;CZE;Income Share|Labour|D8;%;
Reference;HBS 2010;CZE;Income Share|Labour|D9;%;
Reference;HBS 2010;CZE;Income Share|Other|D1;%;
Reference;HBS 2010;CZE;Income Share|Other|D10;%;
Reference;HBS 2010;CZE;Income Share|Other|D2;%;
Reference;HBS 2010;CZE;Income Share|Other|D3;%;
Reference;HBS 2010;CZE;Income Share|Other|D4;%;
Reference;HBS 2010;CZE;Income Share|Other|D5;%;
Reference;HBS 2010;CZE;Income Share|Other|D6;%;
Reference;HBS 2010;CZE;Income Share|Other|D7;%;
Reference;HBS 2010;CZE;Income Share|Other|D8;%;
Reference;HBS 2010;CZE;Income Share|Other|D9;%;
Reference;HBS 2010;CZE;Income Share|Transfers|D1;%;
Reference;HBS 2010;CZE;Income Share|Transfers|D10;%;
Reference;HBS 2010;CZE;Income Share|Transfers|D2;%;
Reference;HBS 2010;CZE;Income Share|Transfers|D3;%;
Reference;HBS 2010;CZE;Income Share|Transfers|D4;%;
Reference;HBS 2010;CZE;Income Share|Transfers|D5;%;
Reference;HBS 2010;CZE;Income Share|Transfers|D6;%;
Reference;HBS 2010;CZE;Income Share|Transfers|D7;%;
Reference;HBS 2010;CZE;Income Share|Transfers|D8;%;
Reference;HBS 2010;CZE;Income Share|Transfers|D9;%;
Reference;HBS 2010;CZE;Savings Rate|D1;%;7.686895897
Reference;HBS 2010;CZE;Savings Rate|D10;%;36.53210599
Reference;HBS 2010;CZE;Savings Rate|D2;%;10.69955069
Reference;HBS 2010;CZE;Savings Rate|D3;%;14.68943094
Reference;HBS 2010;CZE;Savings Rate|D4;%;15.791266
Reference;HBS 2010;CZE;Savings Rate|D5;%;17.3752779
Reference;HBS 2010;CZE;Savings Rate|D6;%;20.27171427
Reference;HBS 2010;CZE;Savings Rate|D7;%;24.69495752
Reference;HBS 2010;CZE;Savings Rate|D8;%;26.96021923
Reference;HBS 2010;CZE;Savings Rate|D9;%;29.81233778
Reference;HBS 2010;CZE;Wealth Share|D1;%;
Reference;HBS 2010;CZE;Wealth Share|D10;%;
Reference;HBS 2010;CZE;Wealth Share|D2;%;
Reference;HBS 2010;CZE;Wealth Share|D3;%;
Reference;HBS 2010;CZE;Wealth Share|D4;%;
Reference;HBS 2010;CZE;Wealth Share|D5;%;
Reference;HBS 2010;CZE;Wealth Share|D6;%;
Reference;HBS 2010;CZE;Wealth Share|D7;%;
Reference;HBS 2010;CZE;Wealth Share|D8;%;
Reference;HBS 2010;CZE;Wealth Share|D9;%;
Reference;HBS 2010;DEU;Education|Primary Education|D1;%;1.732137334
Reference;HBS 2010;DEU;Education|Primary Education|D10;%;0.014343087
Reference;HBS 2010;DEU;Education|Primary Education|D2;%;0.761904762
Reference;HBS 2010;DEU;Education|Primary Education|D3;%;0.500834725
Reference;HBS 2010;DEU;Education|Primary Education|D4;%;0.347146887
Reference;HBS 2010;DEU;Education|Primary Education|D5;%;0.257018584
Reference;HBS 2010;DEU;Education|Primary Education|D6;%;0.162631008
Reference;HBS 2010;DEU;Education|Primary Education|D7;%;0.097529259
Reference;HBS 2010;DEU;Education|Primary Education|D8;%;0.058334549
Reference;HBS 2010;DEU;Education|Secondary Education|D1;%;70.05876895
Reference;HBS 2010;DEU;Education|Secondary Education|D10;%;23.4939759
Reference;HBS 2010;DEU;Education|Secondary Education|D2;%;69.27891156
Reference;HBS 2010;DEU;Education|Secondary Education|D3;%;66.63486764
Reference;HBS 2010;DEU;Education|Secondary Education|D4;%;64.28726405
Reference;HBS 2010;DEU;Education|Secondary Education|D5;%;59.50968762
Reference;HBS 2010;DEU;Education|Secondary Education|D6;%;55.31261294
Reference;HBS 2010;DEU;Education|Secondary Education|D7;%;49.80494148
Reference;HBS 2010;DEU;Education|Secondary Education|D8;%;45.06343882
Reference;HBS 2010;DEU;Education|Secondary Education|D9;%;34.96706192
Reference;HBS 2010;DEU;Education|Tertiary Education|D1;%;28.20909372
Reference;HBS 2010;DEU;Education|Tertiary Education|D10;%;76.49168101
Reference;HBS 2010;DEU;Education|Tertiary Education|D2;%;29.95918367
Reference;HBS 2010;DEU;Education|Tertiary Education|D3;%;32.86429764
Reference;HBS 2010;DEU;Education|Tertiary Education|D4;%;35.36558906
Reference;HBS 2010;DEU;Education|Tertiary Education|D5;%;40.23329379
Reference;HBS 2010;DEU;Education|Tertiary Education|D6;%;44.52475605
Reference;HBS 2010;DEU;Education|Tertiary Education|D7;%;50.09752926
Reference;HBS 2010;DEU;Education|Tertiary Education|D8;%;54.87822663
Reference;HBS 2010;DEU;Education|Tertiary Education|D9;%;65.03293808
Reference;HBS 2010;DEU;Emissions per capita|D1;tCO2;4.617672348
Reference;HBS 2010;DEU;Emissions per capita|D10;tCO2;14.23881022
Reference;HBS 2010;DEU;Emissions per capita|D2;tCO2;5.049516179
Reference;HBS 2010;DEU;Emissions per capita|D3;tCO2;5.675898015
Reference;HBS 2010;DEU;Emissions per capita|D4;tCO2;6.361783516
Reference;HBS 2010;DEU;Emissions per capita|D5;tCO2;6.798922922
Reference;HBS 2010;DEU;Emissions per capita|D6;tCO2;7.360711044
Reference;HBS 2010;DEU;Emissions per capita|D7;tCO2;7.919011119
Reference;HBS 2010;DEU;Emissions per capita|D8;tCO2;8.838802081
Reference;HBS 2010;DEU;Emissions per capita|D9;tCO2;10.20561509
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
Reference;HBS 2010;DEU;Expenditure Decile|D1;%;4.427544875
Reference;HBS 2010;DEU;Expenditure Decile|D10;%;19.15853478
Reference;HBS 2010;DEU;Expenditure Decile|D2;%;5.719109047
Reference;HBS 2010;DEU;Expenditure Decile|D3;%;6.858389306
Reference;HBS 2010;DEU;Expenditure Decile|D4;%;7.975923913
Reference;HBS 2010;DEU;Expenditure Decile|D5;%;8.79725033
Reference;HBS 2010;DEU;Expenditure Decile|D6;%;9.707156192
Reference;HBS 2010;DEU;Expenditure Decile|D7;%;10.71808824
Reference;HBS 2010;DEU;Expenditure Decile|D8;%;12.18007454
Reference;HBS 2010;DEU;Expenditure Decile|D9;%;14.46019991
Reference;HBS 2010;DEU;Expenditure Share|Energy|Housing|D1;%;8.958173515
Reference;HBS 2010;DEU;Expenditure Share|Energy|Housing|D10;%;4.300280184
Reference;HBS 2010;DEU;Expenditure Share|Energy|Housing|D2;%;8.227285196
Reference;HBS 2010;DEU;Expenditure Share|Energy|Housing|D3;%;7.550357696
Reference;HBS 2010;DEU;Expenditure Share|Energy|Housing|D4;%;7.040372176
Reference;HBS 2010;DEU;Expenditure Share|Energy|Housing|D5;%;6.579436364
Reference;HBS 2010;DEU;Expenditure Share|Energy|Housing|D6;%;6.247757094
Reference;HBS 2010;DEU;Expenditure Share|Energy|Housing|D7;%;5.879486284
Reference;HBS 2010;DEU;Expenditure Share|Energy|Housing|D8;%;5.50943534
Reference;HBS 2010;DEU;Expenditure Share|Energy|Housing|D9;%;5.017666746
Reference;HBS 2010;DEU;Expenditure Share|Energy|Transportation|D1;%;2.356925217
Reference;HBS 2010;DEU;Expenditure Share|Energy|Transportation|D10;%;3.611434908
Reference;HBS 2010;DEU;Expenditure Share|Energy|Transportation|D2;%;3.018071587
Reference;HBS 2010;DEU;Expenditure Share|Energy|Transportation|D3;%;3.754849039
Reference;HBS 2010;DEU;Expenditure Share|Energy|Transportation|D4;%;4.256895458
Reference;HBS 2010;DEU;Expenditure Share|Energy|Transportation|D5;%;4.468193726
Reference;HBS 2010;DEU;Expenditure Share|Energy|Transportation|D6;%;4.68865982
Reference;HBS 2010;DEU;Expenditure Share|Energy|Transportation|D7;%;4.718216995
Reference;HBS 2010;DEU;Expenditure Share|Energy|Transportation|D8;%;4.751570055
Reference;HBS 2010;DEU;Expenditure Share|Energy|Transportation|D9;%;4.382420637
Reference;HBS 2010;DEU;Expenditure Share|Food|D1;%;17.0202718
